Time(s),Position(m),Velocity(m/s),Acceleration(m/s^2)
4.02,0.142002,0.0059548611,1.9171344522
4.04,0.1411445,0.0605013889,1.4139486883
4.06,0.1425165,0.1688798611,-3.2999855324
4.08,0.156751,-0.0917048611,-6.6797000386
4.1,0.137543,-0.2922645833,-1.7196315586
4.12,0.136514,-0.1362472222,2.5023649691
4.14,0.1346275,-0.0628833333,1.3679639275
4.16,0.136514,-0.0814625,-0.3622540509
4.18,0.131369,-0.1245756944,-0.3463744213
4.2,0.129997,-0.1029,0.2782243441
4.22,0.1277675,-0.0978979167,0.3649006559
4.24,0.1260525,-0.0876555556,0.3549758873
4.26,0.1243375,-0.0840826389,0.2984047068
4.28,0.1226225,-0.0774131944,0.3457127701
4.3,0.1212505,-0.0697909722,0.3662239583
4.32,0.1198785,-0.0645506944,0.4294116512
4.34,0.118335,-0.0469243056,0.2501041667
4.36,0.1185065,-0.0512118056,-0.0360599923
4.38,0.1164485,-0.0593104167,0.0750974151
4.4,0.115591,-0.0488298611,1.8440219907
4.42,0.114219,-0.0314416667,9.5681385031
4.44,0.1157625,-0.0783659722,46.7377199074
4.46,0.111475,1.1114152778,102.743188657
4.48,0.1092455,3.5914958333,156.378622685
4.5,0.1037575,12.3851583333,-9.3160493827
4.52,1.0058475,3.6477097222,-205.229656636
4.54,0.0992985,-0.0807479167,-206.21518615
4.56,1.000188,-3.7153569444,-205.983608218
4.58,0.1051295,-12.5402229167,-11.906413966
4.6,0.0979265,-3.8396944444,155.449995177
4.62,0.0999845,-1.3255520833,104.267633102
4.64,0.0951825,-0.0714583333,49.0498601466
4.66,0.09604,-0.0204847222,9.5558979553
4.68,0.097755,-0.1160006944,-0.0125713735
4.7,0.0896945,-0.1410111111,-0.4049305556
4.72,0.090895,-0.1121895833,0.2206606867
4.74,0.086436,-0.1276722222,0.6355160108
4.76,0.0842065,-0.0757458333,0.4452912809
4.78,0.0852355,-0.1024236111,-0.1518489583
4.8,0.0794045,-0.1021854167,0.0754282407
4.82,0.0804335,-0.0776513889,-0.4763888889
4.84,0.0783755,-0.1336270833,-0.3344646991
4.86,0.0735735,-0.1226701389,1.1850173611
4.88,0.0725445,-0.07503125,2.5155979938
4.9,0.071344,-0.0195319444,3.2612789352
4.92,0.0708295,0.04930625,3.2791435185
4.94,0.0691145,0.2565354167,-2.6591763117
4.96,0.0931245,-0.0421604167,-8.7119618056
4.98,0.0673995,-0.3449055556,-3.7618180941
5,0.0684285,-0.1903173611,1.719300733
5.02,0.0636265,-0.1603048611,2.5132822145
5.04,0.0612255,-0.0752694444,1.8708188657
5.06,0.06174,-0.0676472222,0.0602102623
5.08,0.0595105,-0.0998034722,-0.4307349537
5.1,0.056938,-0.1033763889,-0.0132330247
5.12,0.055223,-0.0969451389,0.4036072531
5.14,0.0529935,-0.0838444444,0.624929591
5.16,0.0516215,-0.0619305556,0.3407503858
5.18,0.051107,-0.06645625,-0.1366309799
5.2,0.049049,-0.0757458333,0.1849315201
5.22,0.0478485,-0.0781277778,2.4014631559
5.24,0.045962,-0.0881319444,12.1565181327
5.26,0.0447615,0.2329541667,25.124220679
5.28,0.042189,0.8803666667,30.9675935571
5.3,0.036015,3.0181618056,-26.464064429
5.32,0.2862335,0.0083368056,-86.5419965278
5.34,0.0396165,-3.1377354167,-30.8782706404
5.36,0.038073,-1.1819208333,28.1985831404
5.38,0.0306985,-0.4873458333,25.6181433256
5.4,0.0324135,-0.1231465278,13.1837316744
5.42,0.026754,-0.1379145833,3.6079841821
5.44,0.0248675,-0.07503125,0.7599064429
5.46,0.026068,-0.1109986111,-0.7397260802
5.48,0.02058,-0.1462513889,-0.0833680556
5.5,0.0183505,-0.1131423611,0.4876369599
5.52,0.0162925,-0.0890847222,-0.344058642
5.54,0.0166355,-0.1364854167,-0.7307937886
5.56,0.01029,-0.1619722222,0.7860416667
5.58,0.008232,-0.1014708333,2.3204108796
5.6,0.0066885,-0.05145,3.2242264661
5.62,0.006174,0.0247722222,3.6761342593
5.64,0.0070315,0.1031381944,3.0644376929
5.66,0.007889,0.2534388889,-1.8426986883
5.68,0.026068,0.0288215278,-6.3035513117
5.7,0.008918,-0.1938902778,-2.2860050154
5.72,0.009604,-0.0533555556,1.8211950232
5.74,0.009947,-0.0183409722,1.8165634645
5.76,0.0094325,0.0121479167,1.5363541667
5.78,0.0101185,0.0347763889,1.2948514661
5.8,0.0108045,0.0612159722,1.3084153164
5.82,0.0125195,0.0905138889,1.1502806713
5.84,0.0145775,0.1107604167,0.7890190972
5.86,0.0169785,0.1262430556,0.2226456404
5.88,0.0200655,0.12005,-0.3476977238
5.9,0.021952,0.1048055556,-0.6064033565
5.92,0.02401,0.0950395833,1.0679050926
5.94,0.0258965,0.0802715278,9.961490162
5.96,0.027783,0.0371583333,49.232806713
5.98,0.026754,1.3646159722,100.734415509
6,0.029498,4.0338229167,119.971594329
6.02,0.0245245,12.1769763889,-106.408736497
6.04,0.9952145,0.3637229167,-337.059695216
6.06,0.04802,-11.8311180556,-115.603703704
6.08,0.0399595,-3.9590298611,113.866869213
6.1,0.0457905,-1.26695625,99.1206481481
6.12,0.04459,0.0357291667,50.0757503858
6.14,0.045962,0.0676472222,11.8594367284
6.16,0.0475055,0.0814625,2.4752372685
6.18,0.0495635,0.0905138889,0.5260127315
6.2,0.051107,0.0957541667,0.5028549383
6.22,0.052479,0.1293395833,-0.2405102238
6.24,0.0577955,0.10075625,-1.4063396991
6.26,0.0577955,0.0223902778,-0.3840885417
6.28,0.0557375,0.0676472222,1.8847135417
6.3,0.060368,0.1248138889,4.0863580247
6.32,0.062083,0.13076875,12.9908603395
6.34,0.06517,0.4744833333,24.7106886574
6.36,0.0684285,1.1185611111,28.3815297068
6.38,0.070658,3.0760430556,-27.6173225309
6.4,0.309386,0.1155243056,-82.8704938272
6.42,0.074431,-2.8087888889,-27.6815027006
6.44,0.0804335,-0.8765555556,27.7056529707
6.46,0.0783755,-0.2434347222,23.7995949074
6.48,0.0835205,0.07503125,11.7826851852
6.5,0.081634,0.0574048611,2.8011005015
6.52,0.084721,0.0883701389,0.6212905093
6.54,0.0862645,0.0724111111,-0.1052025463
6.56,0.0872935,0.0726493056,0.0853530093
6.58,0.0890085,0.0759840278,0.3109760802
6.6,0.0903805,0.0850354167,0.5081481481
6.62,0.092267,0.0967069444,0.5352758488
6.64,0.093639,0.1279104167,-0.3083294753
6.66,0.099127,0.0859881944,-1.0983410494
6.68,0.0972405,0.0421604167,-0.1697135417
6.7,0.098784,0.0790805556,1.1443258102
6.72,0.1003275,0.1188590278,2.19734375
6.74,0.105644,0.0638361111,10.8206442901
6.76,0.103243,0.32799375,25.8464130015
6.78,0.104958,0.9477756944,41.6982532793
6.8,0.098441,3.3447263889,-1.0434239969
6.82,0.346773,1.0554395833,-53.3826832562
6.84,0.102557,0.0161972222,-51.9720428241
6.86,0.33957,-0.7210145833,-53.050865162
6.88,0.1222795,-3.1444048611,-5.8516435185
6.9,0.1099315,-1.0166138889,40.5383786651
6.92,0.1123325,-0.1903173611,28.8258285108
6.94,0.1202215,0.12219375,12.6123958333
6.96,0.1181635,0.0874173611,2.3852527006
6.98,0.1222795,0.0888465278,0.3109760802
7,0.120736,0.1205263889,-1.3335580633
7.02,0.1291395,0.0683618056,-3.6016984954
7.04,0.1263955,-0.1029,-2.3283506944
7.06,0.1205645,-0.0826534722,1.6074816744
7.08,0.1215935,0.0195319444,3.1081066744
7.1,0.122794,0.0745548611,2.6826649306
7.12,0.12348,0.1574465278,0.542884838
7.14,0.1318835,0.1102840278,-2.0669984568
7.16,0.1291395,0.008575,-1.6607445988
7.18,0.1294825,0.0195319444,0.0201803627
7.2,0.129997,0.0362055556,0.7420418596
7.22,0.131026,0.0593104167,0.8948832948
7.24,0.132398,0.0762222222,1.1681452546
7.26,0.1342845,0.08360625,3.5136988812
7.28,0.135828,0.1005180556,13.1691753472
7.3,0.137543,0.4489965278,25.472580054
7.32,0.1397725,1.1783479167,27.3738348765
7.34,0.151949,2.9462270833,-28.1115760031
7.36,0.3671815,0.1281486111,-81.6547096836
7.38,0.1589805,-2.7651993056,-29.6505767747
7.4,0.146118,-1.0454354167,26.7955516975
7.42,0.14749,-0.2682069444,25.0871682099
7.44,0.1517775,0.0354909722,12.2981114969
7.46,0.148862,0.0440659722,2.8020929784
7.48,0.1534925,0.0347763889,0.4717573302
7.5,0.1500625,0.0383493056,0.3870659722
7.52,0.154693,0.0588340278,0.3394270833
7.54,0.152978,0.0528791667,0.2190065586
7.56,0.1562365,0.0712201389,-0.0569020062
7.58,0.156751,0.0483534722,-0.1965104167
7.6,0.1576085,0.0509736111,0.2537432485
7.62,0.1586375,0.0616923611,0.5994560185
7.64,0.160181,0.0731256944,0.9253192515
7.66,0.160867,0.1098076389,0.6467640818
7.68,0.1651545,0.1190972222,-0.5253510802
7.7,0.166698,0.077175,-1.1439949846
7.72,0.167727,0.0564520833,-0.8829735725
7.74,0.1692705,0.0271541667,0.0770823688
7.76,0.167384,0.0612159722,0.937890625
7.78,0.1716715,0.0978979167,0.3672164352
7.8,0.172872,0.0695527778,0.0588869599
7.82,0.1737295,0.0764604167,0.6001176698
7.84,0.1754445,0.0978979167,0.7129292052
7.86,0.176645,0.1524444444,-1.2756635803
7.88,0.1843625,0.0745548611,-0.3314872685
7.9,0.181447,-0.0876555556,19.8932060185
7.92,0.1792175,-0.1464895833,106.693577353
7.94,0.172872,2.7318520833,223.215983796
7.96,0.1699565,8.6721833333,289.365227623
7.98,0.1915655,25.8033659722,-83.7710011574
8,2.2042895,3.7489423611,-368.173513696
8.02,0.1819615,-11.0746125,196.468732639
8.04,0.4213755,25.2669520833,184.415432099
8.06,2.2042895,19.7644222222,-738.871888503
8.08,2.2042895,-25.4155854167,-781.765745563
8.1,0.182819,-31.4752520833,48.9367177855
8.12,0.385875,-10.8940611111,426.291304012
8.14,0.182476,-4.3058409722,323.736685957
8.16,0.190365,2.0184597222,129.232065008
8.18,0.405426,-0.1326743056,-28.8575877701
8.2,0.195853,-2.5655923611,-14.213591821
8.22,0.199626,-0.9720715278,27.2431587577
8.24,0.1895075,-0.4163638889,34.3598794367
8.26,0.190022,0.31941875,34.7426446759
8.28,0.193795,0.9341986111,26.3459596836
8.3,0.198254,2.4836534722,-24.9187779707
8.32,0.391363,-0.0731256944,-70.3930748457
8.34,0.1925945,-2.5108076389,-21.4520563272
8.36,0.1919085,-0.8012861111,26.1927874228
8.38,0.1939665,-0.2069909722,22.0462191358
8.4,0.1939665,0.1140951389,9.4784847608
8.42,0.2011695,0.0464479167,-0.9213493441
8.44,0.1980825,-0.1100458333,-1.0017399691
8.46,0.191394,-0.0409694444,1.9121720679
8.48,0.1960245,0.0545465278,1.5714216821
8.5,0.196539,0.0371583333,0.3010513117
8.52,0.196882,0.0373965278,-0.0866763117
8.54,0.1977395,0.0323944444,-0.191878858
8.56,0.1980825,0.0409694444,-0.370855517
8.58,0.201341,-0.0197701389,0.9411988812
8.6,0.194138,0.0550229167,2.8226041667
8.62,0.2018555,0.1867444444,0.4578626543
8.64,0.2058,0.1255284722,-3.9328549383
8.66,0.209573,-0.0476388889,-4.7850617284
8.68,0.2028845,-0.1803131944,-0.5683584105
8.7,0.1960245,-0.0359673611,2.3869068287
8.72,0.2035705,0.0304888889,0.3804494599
8.74,0.200655,-0.0423986111,-0.998431713
8.76,0.2004835,-0.0688381944,0.1501948302
8.78,0.1970535,-0.0502590278,2.0729533179
8.8,0.1970535,0.0376347222,2.7812509645
8.82,0.1984255,0.1214791667,0.7073051698
8.84,0.2049425,0.0731256944,-1.6948196374
8.86,0.202027,-0.0114333333,-1.2491975309
8.88,0.202027,0.0045256944,0.2742544367
8.9,0.20237,0.0250104167,0.8637856867
8.92,0.2032275,0.04501875,0.971634838
8.94,0.203742,0.0752694444,0.4085696373
8.96,0.2070005,0.0705055556,-0.5256819059
8.98,0.207172,0.0378729167,-0.7241772762
9,0.207858,0.0307270833,-0.3672164352
9.02,0.2083725,0.0259631944,0.0135638503
9.04,0.208887,0.0295361111,0.4568701775
9.06,0.2094015,0.0409694444,0.8535300926
9.08,0.2097445,0.0817006944,0.3195775463
9.1,0.2135175,0.0788423611,-1.293197338
9.12,0.2142035,0.01715,-2.2446518133
9.14,0.2142035,-0.0476388889,-1.4149411651
9.16,0.2111165,-0.0547847222,0.2818634259
9.18,0.2114595,-0.0273923611,1.5591811343
9.2,0.2094015,0.0290597222,1.7646238426
9.22,0.2131745,0.0638361111,0.9332590664
9.24,0.213003,0.0507354167,0.627576196
9.26,0.214032,0.0852736111,0.6891097608
9.28,0.2169475,0.0840826389,1.3401745756
9.3,0.2176335,0.06645625,7.4587943673
9.32,0.221921,0.2172333333,17.4745399306
9.34,0.2145465,0.6986243056,23.6550241127
9.36,0.2145465,2.3826590278,-19.6530266204
9.38,0.405426,0.0817006944,-64.5020630787
9.4,0.22295,-2.4188645833,-10.4431722608
9.42,0.2121455,-0.6231166667,59.3646720679
9.44,0.212317,0.9546833333,80.2278587963
9.46,0.219177,3.8068236111,33.7250250772
9.48,0.4203465,3.5879229167,-71.3458526235
9.5,0.437325,-0.0440659722,-124.090373264
9.52,0.416059,-3.5731548611,-72.3836525849
9.54,0.220892,-3.7506097222,22.314849537
9.56,0.214032,-1.2683854167,56.7150896991
9.58,0.213346,-0.3815875,35.4102507716
9.6,0.2100875,-0.0757458333,15.0502498071
9.62,0.209916,-0.0226284722,4.9944743441
9.64,0.2097445,0.0045256944,4.7308063272
9.66,0.2100875,0.0362055556,14.6301012731
9.68,0.210602,0.3518131944,34.6589457948
9.7,0.2135175,1.2124097222,55.6091396605
9.72,0.2176335,3.627225,23.1644097222
9.74,0.4086845,3.4778770833,-67.121871142
9.76,0.423605,0.2393854167,-119.478994985
9.78,0.4261775,-3.3373423611,-74.338831983
9.8,0.22295,-3.8361215278,27.685472608
9.82,0.2124885,-1.0854520833,77.675539159
9.84,0.20923,0.4728159722,61.559369213
9.86,0.213003,2.4441131944,-6.7031886574
9.88,0.405083,0.0409694444,-64.7389342207
9.9,0.2155755,-2.4119569444,-22.0746701389
9.92,0.2107735,-0.7962840278,24.193277392
9.94,0.2142035,-0.1855534722,19.664605517
9.96,0.217805,0.0033347222,7.9021006944
9.98,0.2138605,-0.0614541667,0.7817409336
10,0.213346,-0.0485916667,-0.3870659722
10.02,0.213346,-0.0824152778,-0.2815326003
10.04,0.20923,-0.0755076389,0.7298013117
10.06,0.209573,-0.0390638889,1.1128973765
10.08,0.2083725,-0.0242958333,1.1701302083
10.1,0.2083725,0.0009527778,1.297498071
10.12,0.207858,0.0416840278,0.7311246142
10.14,0.2107735,0.0483534722,-0.5759673997
10.16,0.210945,0.0026201389,-1.1621903935
10.18,0.210259,-0.0200083333,-0.7228539738
10.2,0.2097445,-0.0245340278,-0.2520891204
10.22,0.20923,-0.0219138889,-0.1624353781
10.24,0.208887,-0.02358125,-0.4393364198
10.26,0.208544,-0.0373965278,-0.7003578318
10.28,0.2080295,-0.07074375,-0.145232446
10.3,0.2045995,-0.0583576389,0.9643566744
10.32,0.204428,0.0050020833,0.5719974923
10.34,0.207172,-0.02358125,-0.3539834105
10.36,0.203399,-0.0524027778,0.4141936728
10.38,0.2028845,0.00643125,0.6745534336
10.4,0.205457,-0.0033347222,-0.0671576003
10.42,0.20237,-0.0052402778,-0.5832455633
10.44,0.2049425,-0.0059548611,-1.710699267
10.46,0.204771,-0.1062347222,-1.1717843364
10.48,0.198597,-0.1107604167,1.7973755787
10.5,0.197568,0.0059548611,2.9853703704
10.52,0.2004835,0.0626451389,1.5925945216
10.54,0.2008265,0.0733638889,-0.1779841821
10.56,0.204085,0.0440659722,-1.1320852624
10.58,0.204085,-0.0307270833,0.5107947531
10.6,0.1994545,0.0383493056,2.8609799383
10.62,0.203056,0.2005597222,0.0360599923
10.64,0.213346,0.1002798611,-5.1615412809
10.66,0.209916,-0.1169534722,-5.4566377315
10.68,0.2059715,-0.2286666667,-0.8105227623
10.7,0.1949955,-0.0883701389,1.7216165124
10.72,0.2058,-0.0631215278,0.1558188657
10.74,0.1953385,-0.1500625,0.9451687886
10.76,0.1949955,-0.0507354167,2.7071460262
10.78,0.1943095,0.0166736111,2.1579755015
10.8,0.197225,0.0252486111,1.753044946
10.82,0.193452,0.0950395833,1.248205054
10.84,0.203399,0.0714583333,1.6547897377
10.86,0.1960245,0.0402548611,9.2399594907
10.88,0.202713,0.3613409722,17.5833815586
10.9,0.206143,0.6929076389,22.6327729552
10.92,0.1943095,2.2754715278,-10.9516512346
10.94,0.3898195,0.2691597222,-44.5099402006
10.96,0.196539,-1.5468347222,2.6479282407
10.98,0.1997975,1.6933243056,0.019849537
11,0.395479,-0.2863097222,-48.8000868056
11.02,0.1991115,-2.5327215278,-4.1409442515
11.04,0.195167,-0.6493180556,46.4803375772
11.06,0.1939665,0.4749597222,45.9417534722
11.08,0.1932805,2.3938541667,-10.0733092207
11.1,0.385189,0.0495444444,-64.0653732639
11.12,0.196196,-2.3435951389,-21.562882909
11.14,0.198597,-0.8739354167,31.2626900077
11.16,0.190708,-0.0926576389,41.9119666281
11.18,0.1936235,0.7205381944,46.3609095293
11.2,0.1881355,2.6315722222,11.7830160108
11.22,0.3874185,0.9503958333,-16.2885300926
11.24,0.1716715,1.0451972222,-4.2153800154
11.26,0.4062835,2.1275527778,-39.2957976466
11.28,0.385189,-1.7640680556,-26.1729378858
11.3,0.18522,0.2779729167,14.0928404707
11.32,0.4049115,1.6392541667,-55.6531394676
11.34,0.407141,-3.0300715278,-75.7206905864
11.36,0.191737,-3.9649847222,9.8989641204
11.38,0.1696135,-1.5675576389,56.494759838
11.4,0.1689275,-0.3082236111,41.6499527392
11.42,0.1761305,0.0850354167,16.5353260031
11.44,0.174587,0.0593104167,1.9389689429
11.46,0.178017,0.0116715278,-2.5877179784
11.48,0.1768165,-0.10504375,-2.4084104938
11.5,0.1716715,-0.1207645833,-0.0552478781
11.52,0.1706425,-0.0747930556,0.9140711806
11.54,0.169442,-0.0547847222,0.5346141975
11.56,0.1689275,-0.0533555556,-0.0059548611
